順位,母父馬,着別度数,勝率,連対率,複勝率,単勝回収値,複勝回収値,単勝適正回収値,平均着順,平均人気,平均単勝オッズ,単勝平均,複勝平均,マーク数,マーク率,２着率,３着率,平均タイム,平均1Fタイム,平均速度
1448,リキサンパワー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,11.0人気,61.0,,,0,0.0%,0.0%,0.0%,119.30,13.26,54.32
1449,ランドギフト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,6.0人気,31.3,,,0,0.0%,0.0%,0.0%,120.60,13.40,53.73
1450,ランドオーカン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,11.0人気,53.3,,,0,0.0%,0.0%,0.0%,117.80,13.09,55.01
1451,ランズダーン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,3.0人気,5.7,,,0,0.0%,0.0%,0.0%,119.30,13.26,54.32
1452,ラツキーキヤスト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,7.0人気,24.2,,,0,0.0%,0.0%,0.0%,118.10,13.12,54.87
1453,ライジングフレーム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,8.0人気,39.4,,,0,0.0%,0.0%,0.0%,119.60,13.29,54.18
1454,ライジン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,11.0人気,30.5,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
1455,ユアハイネス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,6.0人気,13.1,,,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
1456,ヤマヒロ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,4.0人気,7.1,,,0,0.0%,0.0%,0.0%,117.10,13.01,55.34
1457,モンテジヤパン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,16.0人気,623.8,,,0,0.0%,0.0%,0.0%,118.60,13.18,54.64
1458,モンクール,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,10.0人気,115.6,,,0,0.0%,0.0%,0.0%,122.70,13.63,52.81
1459,モガミチャンピオン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,4.0人気,12.8,,,0,0.0%,0.0%,0.0%,118.70,13.19,54.59
1460,メイシヨウキング,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.0人気,53.6,,,0,0.0%,0.0%,0.0%,122.50,13.61,52.90
1461,ミヤマシユーホー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,7.0人気,54.0,,,0,0.0%,0.0%,0.0%,120.90,13.43,53.60
1462,ミヤジマレンゴ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,7.0人気,19.6,,,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
1463,ミオロベルティーノ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,11.0人気,123.5,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
1464,マニツクス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.0人気,46.2,,,0,0.0%,0.0%,0.0%,118.00,13.11,54.92
1465,ホワイトフオンテン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,9.0人気,25.1,,,0,0.0%,0.0%,0.0%,113.50,12.61,57.09
1466,ベンマーシヤル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,10.0人気,21.5,,,0,0.0%,0.0%,0.0%,115.40,12.82,56.15
1467,フレーミングユース,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.0人気,43.6,,,0,0.0%,0.0%,0.0%,119.30,13.26,54.32
1468,フレイズ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,6.0人気,17.8,,,0,0.0%,0.0%,0.0%,119.80,13.31,54.09
1469,プリメラ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,2.0人気,5.6,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
1470,ブリニス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,3.0人気,8.2,,,0,0.0%,0.0%,0.0%,114.60,12.73,56.54
1471,ブランブルー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,16.0人気,72.6,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
1472,フランキンセンス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,6.0人気,18.8,,,0,0.0%,0.0%,0.0%,117.90,13.10,54.96
1473,フイニツクスバード,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,9.0人気,32.1,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
1474,ファンタスティックライト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,9.0人気,44.3,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
1475,ファストトパーズ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,13.0人気,183.7,,,0,0.0%,0.0%,0.0%,114.20,12.69,56.74
1476,ヒダカスピード,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,3.0人気,10.1,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
1477,ヒシマサル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,11.0人気,54.4,,,0,0.0%,0.0%,0.0%,116.80,12.98,55.48
1478,ビーインボナンザ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,13.0人気,346.3,,,0,0.0%,0.0%,0.0%,,,
1479,バンブトンコート,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.0人気,92.0,,,0,0.0%,0.0%,0.0%,118.10,13.12,54.87
1480,パレスミュージック,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,14.0人気,120.6,,,0,0.0%,0.0%,0.0%,117.10,13.01,55.34
1481,パレスダンサー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,2.0人気,3.5,,,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
1482,バリモスニセイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,8.0人気,46.7,,,0,0.0%,0.0%,0.0%,122.40,13.60,52.94
1483,ハヤテミグ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,27.5,,,0,0.0%,0.0%,0.0%,118.50,13.17,54.68
1484,ハビアスコーパス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,9.0人気,56.5,,,0,0.0%,0.0%,0.0%,118.80,13.20,54.55
1485,ハツピーオーメン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,16.0人気,56.3,,,0,0.0%,0.0%,0.0%,120.10,13.34,53.96
1486,バツクマスター,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,10.0人気,58.1,,,0,0.0%,0.0%,0.0%,118.70,13.19,54.59
1487,ハイケーレツド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,14.0人気,131.7,,,0,0.0%,0.0%,0.0%,121.00,13.44,53.55
1488,ハードウイン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,10.0人気,29.3,,,0,0.0%,0.0%,0.0%,113.90,12.66,56.89
1489,ハーケン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,9.0人気,25.6,,,0,0.0%,0.0%,0.0%,118.50,13.17,54.68
1490,ネオキーストン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,5.0人気,15.5,,,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
1491,ニホンピローエース,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,9.0人気,29.7,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
1492,ナリタハヤブサ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,6.0人気,26.2,,,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
1493,ナリタトップロード,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,11.0人気,124.3,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
1494,ナトルーン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,8.0人気,61.3,,,0,0.0%,0.0%,0.0%,116.00,12.89,55.86
1495,ナオキ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,9.0人気,24.4,,,0,0.0%,0.0%,0.0%,121.00,13.44,53.55
1496,ナイトアンドデイザセカンド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,9.0人気,52.9,,,0,0.0%,0.0%,0.0%,120.10,13.34,53.96
1497,トロメオ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,14.0人気,288.0,,,0,0.0%,0.0%,0.0%,120.30,13.37,53.87
1498,トルーエクスプレス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.0人気,14.5,,,0,0.0%,0.0%,0.0%,117.70,13.08,55.06
1499,ドリームウェル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,10.0人気,200.9,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
1500,トシハヤ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,10.0人気,72.3,,,0,0.0%,0.0%,0.0%,127.40,14.16,50.86
1501,トウシヨウペガサス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,7.0人気,41.1,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
1502,トウシヨウイレブン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,62.3,,,0,0.0%,0.0%,0.0%,122.00,13.56,53.11
1503,テインホイツスル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,4.0人気,12.1,,,0,0.0%,0.0%,0.0%,115.80,12.87,55.96
1504,デイープダイバー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,8.0人気,85.7,,,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
1505,ツータイミング,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,12.0人気,79.4,,,0,0.0%,0.0%,0.0%,114.10,12.68,56.79
1506,チトセオー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,4.0人気,9.1,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
1507,ダムウエイタ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,7.0人気,23.9,,,0,0.0%,0.0%,0.0%,118.50,13.17,54.68
1508,ダミスター,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,14.0人気,223.4,,,0,0.0%,0.0%,0.0%,117.60,13.07,55.10
1509,ダハール,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,16.0人気,298.0,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
1510,タニノフエバリツト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,10.0人気,49.6,,,0,0.0%,0.0%,0.0%,120.80,13.42,53.64
1511,ダテテンリユウ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,5.0人気,10.7,,,0,0.0%,0.0%,0.0%,119.60,13.29,54.18
1512,タックスパラダイス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,5.0人気,11.8,,,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
1513,タイムパラドックス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,16.0人気,404.4,,,0,0.0%,0.0%,0.0%,123.30,13.70,52.55
1514,ダイナサンキユー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.0人気,22.1,,,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
1515,ダイナゴー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,10.0人気,69.1,,,0,0.0%,0.0%,0.0%,119.20,13.24,54.36
1516,ダイタクオーザ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,7.0人気,16.0,,,0,0.0%,0.0%,0.0%,119.50,13.28,54.23
1517,ターナボス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,9.0人気,21.7,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
1518,ゼンノメイジン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,16.0人気,280.4,,,0,0.0%,0.0%,0.0%,119.00,13.22,54.45
1519,ゼンノエルシド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,9.0人気,40.0,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
1520,スパイウエル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,13.0人気,66.8,,,0,0.0%,0.0%,0.0%,120.50,13.39,53.78
1521,ストロングエイト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,13.0人気,154.5,,,0,0.0%,0.0%,0.0%,117.00,13.00,55.38
1522,ステツピングトム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,6.0人気,19.7,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
1523,スターリフト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,7.0人気,21.8,,,0,0.0%,0.0%,0.0%,119.90,13.32,54.05
1524,スーパークリーク,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,15.0人気,123.5,,,0,0.0%,0.0%,0.0%,118.50,13.17,54.68
1525,シルバーランド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,9.0人気,63.5,,,0,0.0%,0.0%,0.0%,123.00,13.67,52.68
1526,ジユサブロー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,12.0人気,218.2,,,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
1527,シユーテイングチヤント,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,13.0人気,67.3,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
1528,シヤミエ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,12.0人気,94.6,,,0,0.0%,0.0%,0.0%,119.10,13.23,54.41
1529,シェイヴィアン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,13.0人気,262.8,,,0,0.0%,0.0%,0.0%,119.90,13.32,54.05
1530,シアトルスズカ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,11.0人気,121.1,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
1531,サンシャインフォーエヴァー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,3.0人気,5.0,,,0,0.0%,0.0%,0.0%,117.90,13.10,54.96
1532,サマーサスピション,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,7.0人気,35.9,,,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
1533,サドラーズラッド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,10.0人気,102.3,,,0,0.0%,0.0%,0.0%,119.40,13.27,54.27
1534,サクラガイセン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,12.0人気,168.0,,,0,0.0%,0.0%,0.0%,119.90,13.32,54.05
1535,サーグラウスターク,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,15.0人気,108.1,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
1536,コタシャーン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,10.0人気,62.5,,,0,0.0%,0.0%,0.0%,137.50,15.28,47.13
1537,コシエクトーン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,2.0人気,3.3,,,0,0.0%,0.0%,0.0%,120.20,13.36,53.91
1538,グレートヘロン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,13.0人気,116.5,,,0,0.0%,0.0%,0.0%,120.80,13.42,53.64
1539,クリノハナ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,7.0人気,18.2,,,0,0.0%,0.0%,0.0%,117.80,13.09,55.01
1540,グリーンマウント,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,4.0人気,7.0,,,0,0.0%,0.0%,0.0%,120.50,13.39,53.78
1541,グランパズドリーム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,10.0人気,93.7,,,0,0.0%,0.0%,0.0%,115.40,12.82,56.15
1542,キートザボルト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,5.0人気,13.6,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
1543,カピト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,3.0人気,7.3,,,0,0.0%,0.0%,0.0%,121.00,13.44,53.55
1544,カネハヤテ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,12.0人気,70.8,,,0,0.0%,0.0%,0.0%,118.10,13.12,54.87
1545,カツラノハイセイコ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,15.0人気,299.7,,,0,0.0%,0.0%,0.0%,120.20,13.36,53.91
1546,カゼヒサ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.0人気,42.3,,,0,0.0%,0.0%,0.0%,119.40,13.27,54.27
1547,オンワードゼア,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,4.0人気,7.5,,,0,0.0%,0.0%,0.0%,118.30,13.14,54.78
1548,オサイチジョージ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,9.0人気,48.5,,,0,0.0%,0.0%,0.0%,122.60,13.62,52.85
1549,オールドヴィック,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,12.0人気,88.3,,,0,0.0%,0.0%,0.0%,118.60,13.18,54.64
1550,オーテモン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,9.0人気,43.4,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
1551,オースミメダリスト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,15.0人気,595.8,,,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
1552,エリモジヨージ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,15.0人気,97.3,,,0,0.0%,0.0%,0.0%,117.60,13.07,55.10
1553,エイシンサンディ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,11.0人気,110.6,,,0,0.0%,0.0%,0.0%,125.20,13.91,51.76
1554,ヴイテイージ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,14.0人気,219.4,,,0,0.0%,0.0%,0.0%,120.10,13.34,53.96
1555,ヴィジョン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,14.0人気,641.0,,,0,0.0%,0.0%,0.0%,118.70,13.19,54.59
1556,インターブレイン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,13.0人気,94.2,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
1557,インターナシヨナル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,14.0人気,64.3,,,0,0.0%,0.0%,0.0%,117.70,13.08,55.06
1558,アンドレアモン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,16.0人気,124.6,,,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
1559,アラングランジユ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,9.0人気,18.2,,,0,0.0%,0.0%,0.0%,119.90,13.32,54.05
1560,アラムシャー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,16.0人気,436.4,,,0,0.0%,0.0%,0.0%,118.10,13.12,54.87
1561,アバーナントニセイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,9.0人気,35.5,,,0,0.0%,0.0%,0.0%,122.50,13.61,52.90
1562,アドミラルバード,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,25.2,,,0,0.0%,0.0%,0.0%,116.30,12.92,55.72
1563,アドマイヤマックス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.0人気,73.6,,,0,0.0%,0.0%,0.0%,117.90,13.10,54.96
1564,アドマイヤジャパン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,11.0人気,167.1,,,0,0.0%,0.0%,0.0%,122.60,13.62,52.85
1565,アカビール,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,5.0人気,21.5,,,0,0.0%,0.0%,0.0%,119.10,13.23,54.41
1566,アカデミック2,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,14.0人気,428.7,,,0,0.0%,0.0%,0.0%,118.40,13.16,54.73
1567,アイシーグルーム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,8.0人気,22.8,,,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
1568,アーサー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,4.0人気,6.5,,,0,0.0%,0.0%,0.0%,117.80,13.09,55.01
1569,Zeddaan,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,5.0人気,8.3,,,0,0.0%,0.0%,0.0%,119.60,13.29,54.18
1570,Youth,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,10.0人気,29.0,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
1571,"Yes It's True",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,5.0人気,12.4,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
1572,"Yellow God",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,2.0人気,3.2,,,0,0.0%,0.0%,0.0%,118.00,13.11,54.92
1573,Xaar,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,10.0人気,97.6,,,0,0.0%,0.0%,0.0%,114.20,12.69,56.74
1574,Winning,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,12.0人気,125.5,,,0,0.0%,0.0%,0.0%,118.60,13.18,54.64
1575,Wilkes,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,4.0人気,10.6,,,0,0.0%,0.0%,0.0%,116.10,12.90,55.81
1576,"Wild Risk",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,9.0人気,58.2,,,0,0.0%,0.0%,0.0%,114.10,12.68,56.79
1577,"Well Decorated",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,3.0人気,5.3,,,0,0.0%,0.0%,0.0%,117.00,13.00,55.38
1578,Verbatim,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.0人気,201.6,,,0,0.0%,0.0%,0.0%,113.40,12.60,57.14
1579,Valdez,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,1.0人気,2.9,,,0,0.0%,0.0%,0.0%,119.90,13.32,54.05
1580,"Tudor Music",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,11.0人気,95.9,,,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
1581,"Timeless Moment",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.0人気,34.0,,,0,0.0%,0.0%,0.0%,112.90,12.54,57.40
1582,Thatch,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,6.0人気,16.0,,,0,0.0%,0.0%,0.0%,118.20,13.13,54.82
1583,"Tejano Run",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,1.0人気,2.8,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
1584,"Tanino Gimlet",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,8.0人気,18.5,,,0,0.0%,0.0%,0.0%,120.40,13.38,53.82
1585,Tanerko,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,8.0人気,49.8,,,0,0.0%,0.0%,0.0%,120.00,13.33,54.00
1586,Sunriver,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,10.0人気,31.0,,,0,0.0%,0.0%,0.0%,116.30,12.92,55.72
1587,"Sultry Song",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,3.0人気,4.7,,,0,0.0%,0.0%,0.0%,118.60,13.18,54.64
1588,"Strong Contender",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,9.0人気,25.8,,,0,0.0%,0.0%,0.0%,112.80,12.53,57.45
1589,"Storm Boot",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,11.0人気,67.0,,,0,0.0%,0.0%,0.0%,119.30,13.26,54.32
1590,Splendent,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,16.0人気,386.0,,,0,0.0%,0.0%,0.0%,123.90,13.77,52.30
1591,"Sovereign Lord",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,13.0人気,104.2,,,0,0.0%,0.0%,0.0%,119.10,13.23,54.41
1592,"Sovereign Edition",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,7.0人気,30.4,,,0,0.0%,0.0%,0.0%,117.50,13.06,55.15
